referrer,views_total,views_unique
systemsomicslab.github.io,1610,687
Google,128,74
github.com,88,41
Bing,88,27
chatgpt.com,57,27
DuckDuckGo,12,4
nature.com,9,4
prime.psc.riken.jp,6,3
perplexity.ai,5,1
sciencedirect.com,4,3
