referrer,views_total,views_unique
systemsomicslab.github.io,2154,718
Google,190,64
github.com,80,20
cn.bing.com,43,14
Bing,40,14
ca.search.yahoo.com,11,1
DuckDuckGo,7,1
prime.psc.riken.jp,5,2
nature.com,4,2
chatgpt.com,3,2
