referrer,views_total,views_unique
systemsomicslab.github.io,1494,635
Google,147,77
github.com,132,41
Bing,88,24
chatgpt.com,61,32
nature.com,8,3
perplexity.ai,6,2
sciencedirect.com,4,3
DuckDuckGo,4,2
teams.public.onecdn.static.microsoft,3,2
