referrer,views_total,views_unique
systemsomicslab.github.io,2326,655
github.com,555,16
Google,173,43
Bing,28,8
prime.psc.riken.jp,21,14
mail.google.com,9,2
cn.bing.com,8,4
nerdyturtlez.com,4,2
zenodo.org,2,2
DuckDuckGo,2,2
