referrer,views_total,views_unique
systemsomicslab.github.io,1858,639
Google,235,68
github.com,43,16
Bing,25,10
chatgpt.com,21,4
nature.com,12,5
summerofcode.withgoogle.com,7,1
yandex.ru,7,1
cn.bing.com,6,5
wmail.hines.hokudai.ac.jp,6,1
