time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-02 00:00:00+00:00,7.0,5.0,123,50
2025-03-03 00:00:00+00:00,47.0,8.0,320,123
2025-03-04 00:00:00+00:00,14.0,8.0,310,111
2025-03-05 00:00:00+00:00,9.0,5.0,423,143
2025-03-06 00:00:00+00:00,11.0,6.0,295,110
2025-03-07 00:00:00+00:00,9.0,7.0,310,108
2025-03-08 00:00:00+00:00,2.0,2.0,87,41
2025-03-09 00:00:00+00:00,7.0,4.0,98,43
2025-03-10 00:00:00+00:00,7.0,4.0,297,113
2025-03-11 00:00:00+00:00,7.0,6.0,385,140
2025-03-12 00:00:00+00:00,10.0,5.0,280,132
2025-03-13 00:00:00+00:00,8.0,5.0,323,146
2025-03-14 00:00:00+00:00,7.0,5.0,314,121
2025-03-15 00:00:00+00:00,,,183,62
