referrer,views_total,views_unique
systemsomicslab.github.io,2199,876
Google,196,95
github.com,119,24
Bing,103,47
nature.com,14,5
claude.ai,10,2
chatgpt.com,9,7
oods9.univie.ac.at,7,1
prime.psc.riken.jp,2,2
DuckDuckGo,2,1
