referrer,views_total,views_unique
systemsomicslab.github.io,2228,826
Google,281,82
Bing,90,30
Baidu,33,2
github.com,32,18
chatgpt.com,18,7
pennstate.service-now.com,13,2
DuckDuckGo,10,2
grpw.hronet.local,5,1
qianwen.com,4,1
