referrer,views_total,views_unique
systemsomicslab.github.io,2160,840
Google,273,74
Bing,98,37
Baidu,34,3
github.com,32,19
chatgpt.com,18,8
DuckDuckGo,10,2
pennstate.service-now.com,10,1
yandex.ru,6,1
Yahoo,5,3
