referrer,views_total,views_unique
systemsomicslab.github.io,1912,652
Google,97,31
Bing,26,12
github.com,22,11
cn.bing.com,6,6
statics.teams.cdn.office.net,5,1
chatgpt.com,4,2
systemsomicslab-github-io.translate.goog,4,1
prime.psc.riken.jp,3,2
DuckDuckGo,2,1
