time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-06-08 00:00:00+00:00,6.0,3.0,137,53
2025-06-09 00:00:00+00:00,2.0,2.0,333,123
2025-06-10 00:00:00+00:00,8.0,4.0,309,115
2025-06-11 00:00:00+00:00,30.0,11.0,560,176
2025-06-12 00:00:00+00:00,18.0,9.0,422,176
2025-06-13 00:00:00+00:00,47.0,11.0,286,114
2025-06-14 00:00:00+00:00,15.0,5.0,119,40
2025-06-15 00:00:00+00:00,8.0,7.0,121,33
2025-06-16 00:00:00+00:00,71.0,16.0,434,140
2025-06-17 00:00:00+00:00,28.0,11.0,573,165
2025-06-18 00:00:00+00:00,32.0,15.0,374,134
2025-06-19 00:00:00+00:00,9.0,8.0,309,124
2025-06-20 00:00:00+00:00,3.0,3.0,274,107
2025-06-21 00:00:00+00:00,,,112,42
