referrer,views_total,views_unique
systemsomicslab.github.io,2450,931
Google,223,94
Bing,111,52
github.com,94,16
claude.ai,10,2
nature.com,9,6
oods9.univie.ac.at,7,1
chatgpt.com,6,6
search.brave.com,4,3
ecosia.org,3,2
