referrer,views_total,views_unique
systemsomicslab.github.io,1910,654
Google,196,57
github.com,91,15
Bing,74,17
cn.bing.com,21,7
trello.com,18,1
chatgpt.com,14,4
ca.search.yahoo.com,11,1
DuckDuckGo,3,2
prime.psc.riken.jp,3,2
