referrer,views_total,views_unique
systemsomicslab.github.io,1388,515
Bing,155,47
Google,146,37
nature.com,81,4
github.com,45,10
zenodo.org,15,5
mzmine-ms-dial-gsoc.github.io,8,1
gpt.chesspnt.com,7,1
statics.teams.cdn.office.net,4,3
Yahoo,2,2
