referrer,views_total,views_unique
systemsomicslab.github.io,1727,731
Google,147,75
github.com,97,32
Bing,65,30
chatgpt.com,38,19
DuckDuckGo,16,5
teams.public.onecdn.static.microsoft,15,8
prime.psc.riken.jp,6,1
Baidu,5,4
zenodo.org,3,3
