referrer,views_total,views_unique
systemsomicslab.github.io,1974,672
Google,216,63
Bing,78,19
github.com,71,14
trello.com,18,1
chatgpt.com,14,4
ca.search.yahoo.com,11,1
nature.com,9,2
cn.bing.com,8,4
DuckDuckGo,3,2
