referrer,views_total,views_unique
systemsomicslab.github.io,1957,645
Google,107,37
github.com,76,10
Bing,21,11
statics.teams.cdn.office.net,10,5
ecosia.org,6,2
prime.psc.riken.jp,4,3
systemsomicslab-github-io.translate.goog,4,1
cn.bing.com,3,3
DuckDuckGo,2,1
