referrer,views_total,views_unique
systemsomicslab.github.io,1377,682
Google,166,85
github.com,98,28
Bing,92,49
chatgpt.com,21,10
statics.teams.cdn.office.net,6,3
enauczanie.pg.edu.pl,5,2
github.akams.cn,4,1
nature.com,4,1
prime.psc.riken.jp,4,1
