referrer,views_total,views_unique
systemsomicslab.github.io,1666,602
Google,196,49
Bing,141,65
cn.bing.com,105,53
github.com,66,23
DuckDuckGo,16,5
chatgpt.com,8,5
zenodo.org,7,5
prime.psc.riken.jp,6,3
systemsomicslab-github-io.translate.goog,4,2
