referrer,views_total,views_unique
systemsomicslab.github.io,2038,758
Google,257,59
github.com,62,24
Bing,22,11
prime.psc.riken.jp,22,4
statics.teams.cdn.office.net,18,5
chatgpt.com,17,7
cn.bing.com,13,7
nature.com,4,3
zenodo.org,4,3
