referrer,views_total,views_unique
systemsomicslab.github.io,1918,683
Google,284,89
github.com,143,32
Bing,96,33
chatgpt.com,61,24
nature.com,14,5
DuckDuckGo,12,5
perplexity.ai,11,1
prime.psc.riken.jp,4,1
zenodo.org,2,2
