referrer,views_total,views_unique
systemsomicslab.github.io,1777,579
Google,149,50
github.com,132,20
Bing,43,11
biorxiv.org,34,1
cn.bing.com,18,8
prime.psc.riken.jp,18,4
nature.com,13,6
zenodo.org,10,3
statics.teams.cdn.office.net,4,1
