referrer,views_total,views_unique
systemsomicslab.github.io,1959,635
Google,200,47
github.com,91,18
Bing,24,8
nature.com,18,9
cn.bing.com,18,8
prime.psc.riken.jp,17,6
zenodo.org,15,3
DuckDuckGo,13,2
com.google.android.gm,5,1
