referrer,views_total,views_unique
systemsomicslab.github.io,2038,640
Google,175,63
github.com,170,25
Bing,48,13
biorxiv.org,34,1
zenodo.org,26,5
sogou.com,16,1
cn.bing.com,13,5
prime.psc.riken.jp,13,4
search.brave.com,4,2
