referrer,views_total,views_unique
systemsomicslab.github.io,1867,500
Google,488,39
github.com,159,24
mail.google.com,29,2
cn.bing.com,19,6
prime.psc.riken.jp,16,5
zenodo.org,6,3
Bing,5,3
t.co,1,1
