referrer,views_total,views_unique
systemsomicslab.github.io,2514,567
Google,114,32
github.com,45,18
prime.psc.riken.jp,23,8
Bing,19,8
zenodo.org,12,4
cn.bing.com,9,4
DuckDuckGo,1,1
