referrer,views_total,views_unique
systemsomicslab.github.io,1669,577
Google,215,38
github.com,149,12
Bing,38,10
prime.psc.riken.jp,20,10
zenodo.org,11,3
cn.bing.com,4,1
courseworks2.columbia.edu,1,1
t.co,1,1
