referrer,views_total,views_unique
systemsomicslab.github.io,2047,665
Google,218,52
github.com,76,18
Bing,24,8
nature.com,19,10
zenodo.org,17,4
prime.psc.riken.jp,14,6
cn.bing.com,13,7
DuckDuckGo,13,2
com.google.android.gm,6,2
