referrer,views_total,views_unique
systemsomicslab.github.io,2230,870
Google,301,99
github.com,146,41
Bing,112,54
chatgpt.com,22,8
nature.com,16,7
claude.ai,7,2
search.brave.com,6,3
yandex.ru,3,2
ntp.msn.cn,2,2
