referrer,views_total,views_unique
systemsomicslab.github.io,1858,643
Google,233,66
github.com,39,15
Bing,25,10
chatgpt.com,21,4
nature.com,12,5
summerofcode.withgoogle.com,7,1
yandex.ru,7,1
cn.bing.com,6,5
chromxhealth.feishu.cn,3,1
