referrer,views_total,views_unique
systemsomicslab.github.io,1522,702
Google,285,83
github.com,135,34
Bing,104,47
nature.com,34,6
chatgpt.com,23,18
zenodo.org,5,2
Yahoo,2,2
mail.cstnet.cn,2,1
support.picr.man.ac.uk,2,1
