referrer,views_total,views_unique
systemsomicslab.github.io,1581,596
Google,217,80
github.com,89,28
Bing,83,29
chatgpt.com,10,4
nature.com,6,3
prime.psc.riken.jp,6,2
yandex.ru,3,1
DuckDuckGo,2,2
Yahoo,2,2
