referrer,views_total,views_unique
systemsomicslab.github.io,2257,917
Google,214,109
github.com,146,39
Bing,109,45
search.brave.com,16,2
statics.teams.cdn.office.net,10,6
nature.com,8,5
chatgpt.com,7,5
DuckDuckGo,7,3
Baidu,5,3
