referrer,views_total,views_unique
systemsomicslab.github.io,1710,506
Google,424,41
github.com,217,18
cn.bing.com,15,6
prime.psc.riken.jp,10,3
zenodo.org,5,2
DuckDuckGo,3,2
mzmine-ms-dial-gsoc.github.io,3,1
mail.google.com,3,1
Bing,2,2
