referrer,views_total,views_unique
systemsomicslab.github.io,1962,637
Google,262,84
github.com,254,13
Bing,236,76
cn.bing.com,144,62
yandex.ru,35,4
chatgpt.com,25,6
nature.com,22,2
DuckDuckGo,19,8
oods.univie.ac.at,10,2
