referrer,views_total,views_unique
systemsomicslab.github.io,1898,677
Google,212,65
cn.bing.com,182,69
Bing,172,77
github.com,151,30
nature.com,37,6
statics.teams.cdn.office.net,25,2
chatgpt.com,13,3
prime.psc.riken.jp,9,2
DuckDuckGo,6,3
