referrer,views_total,views_unique
systemsomicslab.github.io,1881,503
Google,194,30
github.com,140,22
mail.google.com,30,3
cn.bing.com,14,3
Bing,11,6
prime.psc.riken.jp,10,4
zenodo.org,3,3
biorxiv.org,3,1
es.search.yahoo.com,1,1
