referrer,views_total,views_unique
systemsomicslab.github.io,2002,637
Google,436,55
github.com,173,21
Bing,22,9
prime.psc.riken.jp,8,5
statics.teams.cdn.office.net,7,3
cn.bing.com,6,3
zenodo.org,5,5
DuckDuckGo,4,2
gemini.google.com,3,1
