referrer,views_total,views_unique
systemsomicslab.github.io,1776,480
Google,187,29
github.com,123,20
mail.google.com,30,3
cn.bing.com,15,4
Bing,11,6
prime.psc.riken.jp,9,4
zenodo.org,3,3
biorxiv.org,3,1
es.search.yahoo.com,1,1
