referrer,views_total,views_unique
systemsomicslab.github.io,1937,566
Google,133,33
github.com,106,10
cn.bing.com,15,5
Bing,13,5
prime.psc.riken.jp,12,6
lms.uwa.edu.au,11,9
mail.google.com,9,1
zenodo.org,5,3
copilot.microsoft.com,2,2
