time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-05 00:00:00+00:00,73,32,312,130
2026-01-06 00:00:00+00:00,130,54,410,119
2026-01-07 00:00:00+00:00,90,43,431,142
2026-01-08 00:00:00+00:00,118,42,344,169
2026-01-09 00:00:00+00:00,113,39,411,140
2026-01-10 00:00:00+00:00,127,42,108,48
2026-01-11 00:00:00+00:00,86,36,134,58
2026-01-12 00:00:00+00:00,103,41,312,132
2026-01-13 00:00:00+00:00,126,46,320,129
2026-01-14 00:00:00+00:00,92,32,409,172
2026-01-15 00:00:00+00:00,66,28,417,178
2026-01-16 00:00:00+00:00,104,39,388,144
2026-01-17 00:00:00+00:00,123,48,228,75
2026-01-18 00:00:00+00:00,128,50,164,70
