referrer,views_total,views_unique
systemsomicslab.github.io,1581,587
Bing,281,84
Google,176,54
cn.bing.com,135,55
github.com,81,19
chatgpt.com,24,8
DuckDuckGo,21,5
nature.com,21,3
cl.search.yahoo.com,20,2
ecosia.org,10,2
