referrer,views_total,views_unique
systemsomicslab.github.io,1583,575
Bing,211,86
Google,153,50
cn.bing.com,84,46
github.com,82,15
nature.com,31,6
DuckDuckGo,14,4
ecosia.org,12,1
chatgpt.com,10,5
com.google.android.gm,9,2
