time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-20 00:00:00+00:00,150,61,148,45
2026-06-21 00:00:00+00:00,133,50,70,32
2026-06-22 00:00:00+00:00,107,43,261,116
2026-06-23 00:00:00+00:00,147,59,264,124
2026-06-24 00:00:00+00:00,142,61,330,119
2026-06-25 00:00:00+00:00,280,63,389,151
2026-06-26 00:00:00+00:00,122,50,221,114
2026-06-27 00:00:00+00:00,119,60,58,43
2026-06-28 00:00:00+00:00,129,60,81,46
2026-06-29 00:00:00+00:00,128,52,231,99
2026-06-30 00:00:00+00:00,112,48,272,125
2026-07-01 00:00:00+00:00,300,59,210,105
2026-07-02 00:00:00+00:00,281,74,206,100
2026-07-03 00:00:00+00:00,195,93,219,92
