referrer,views_total,views_unique
systemsomicslab.github.io,1886,676
Google,123,51
github.com,36,13
zenodo.org,19,2
cn.bing.com,13,7
prime.psc.riken.jp,13,3
Bing,11,7
nature.com,11,3
chatgpt.com,10,4
remote.iislafe.san.gva.es,7,2
