referrer,views_total,views_unique
systemsomicslab.github.io,2891,613
Google,109,34
github.com,40,19
prime.psc.riken.jp,20,6
zenodo.org,18,5
Bing,12,7
cn.bing.com,6,3
DuckDuckGo,1,1
statics.teams.cdn.office.net,1,1
