referrer,views_total,views_unique
systemsomicslab.github.io,1909,548
Google,159,35
github.com,130,12
cn.bing.com,18,6
prime.psc.riken.jp,10,5
Bing,10,4
mail.google.com,9,1
zenodo.org,5,3
DuckDuckGo,3,2
copilot.microsoft.com,2,2
