referrer,views_total,views_unique
systemsomicslab.github.io,1537,561
Google,202,33
github.com,144,11
Bing,37,10
prime.psc.riken.jp,20,10
zenodo.org,11,3
cn.bing.com,4,1
courseworks2.columbia.edu,1,1
gemini.google.com,1,1
mail.google.com,1,1
