referrer,views_total,views_unique
systemsomicslab.github.io,1880,655
Bing,228,66
cn.bing.com,160,73
Google,153,62
github.com,116,18
DuckDuckGo,11,5
zenodo.org,7,3
nature.com,6,5
chatgpt.com,4,2
prime.psc.riken.jp,3,3
