referrer,views_total,views_unique
systemsomicslab.github.io,1887,606
Google,231,76
Bing,211,67
cn.bing.com,138,63
github.com,135,14
yandex.ru,35,4
nature.com,24,3
chatgpt.com,22,5
DuckDuckGo,16,6
oods.univie.ac.at,10,2
