referrer,views_total,views_unique
systemsomicslab.github.io,1716,731
Google,147,77
github.com,89,38
Bing,48,26
chatgpt.com,45,24
DuckDuckGo,15,5
teams.public.onecdn.static.microsoft,7,4
prime.psc.riken.jp,6,1
nature.com,5,4
sciencedirect.com,4,3
