referrer,views_total,views_unique
systemsomicslab.github.io,1704,574
Google,219,59
github.com,44,16
Bing,24,9
chatgpt.com,18,2
nature.com,12,5
yandex.ru,7,1
summerofcode.withgoogle.com,7,1
wmail.hines.hokudai.ac.jp,6,1
chromxhealth.feishu.cn,3,1
