referrer,views_total,views_unique
systemsomicslab.github.io,1520,583
cn.bing.com,167,73
Google,135,52
Bing,119,53
github.com,92,19
prime.psc.riken.jp,11,4
nature.com,8,4
chatgpt.com,7,6
zenodo.org,7,3
DuckDuckGo,3,2
