referrer,views_total,views_unique
systemsomicslab.github.io,1623,711
Google,220,74
github.com,128,30
Bing,98,42
nature.com,32,5
chatgpt.com,21,17
doubao.com,17,1
zenodo.org,5,2
DuckDuckGo,3,2
Yahoo,1,1
