referrer,views_total,views_unique
systemsomicslab.github.io,3763,755
Google,128,35
prime.psc.riken.jp,44,25
Bing,33,11
github.com,27,13
cn.bing.com,26,12
DuckDuckGo,3,2
grpmail.jp,3,2
mail.google.com,2,2
shin.massbank.jp,2,1
