referrer,views_total,views_unique
systemsomicslab.github.io,2381,661
github.com,908,20
Google,144,41
prime.psc.riken.jp,25,14
Bing,25,7
cn.bing.com,7,3
mail.google.com,7,1
lms.uwa.edu.au,4,3
DuckDuckGo,3,3
tooomm.github.io,1,1
