referrer,views_total,views_unique
systemsomicslab.github.io,3702,714
Google,151,36
github.com,58,17
prime.psc.riken.jp,49,29
zenodo.org,16,4
Bing,12,3
statics.teams.cdn.office.net,3,2
t.co,3,2
com.google.android.gm,2,1
Yahoo,2,1
