referrer,views_total,views_unique
systemsomicslab.github.io,3740,725
Google,161,45
prime.psc.riken.jp,62,31
github.com,61,19
Bing,12,3
zenodo.org,6,1
statics.teams.cdn.office.net,3,2
t.co,3,2
cn.bing.com,2,1
com.google.android.gm,2,1
