referrer,views_total,views_unique
systemsomicslab.github.io,1812,760
Google,206,71
github.com,195,29
Bing,90,55
chatgpt.com,24,13
chat.mistral.ai,14,1
Yahoo,13,4
DuckDuckGo,10,6
claude.ai,9,1
zenodo.org,8,5
