referrer,views_total,views_unique
systemsomicslab.github.io,1510,570
Google,210,33
github.com,129,12
Bing,31,10
prime.psc.riken.jp,10,6
zenodo.org,10,3
courseworks2.columbia.edu,1,1
gemini.google.com,1,1
bilibili.com,1,1
mail.google.com,1,1
