referrer,views_total,views_unique
systemsomicslab.github.io,1777,582
Google,233,71
github.com,79,16
Bing,20,11
chatgpt.com,14,2
wmail.hines.hokudai.ac.jp,6,1
zenodo.org,3,3
chromxhealth.feishu.cn,3,1
remoteassistance.support.services.microsoft.com,2,2
qwant.com,2,1
