referrer,views_total,views_unique
systemsomicslab.github.io,1539,556
Bing,159,61
cn.bing.com,138,56
Google,133,46
github.com,49,22
nature.com,33,3
DuckDuckGo,10,2
chatgpt.com,7,4
prime.psc.riken.jp,6,3
zenodo.org,4,2
