referrer,views_total,views_unique
systemsomicslab.github.io,2199,554
github.com,896,19
Google,127,38
lms.uwa.edu.au,47,13
Bing,19,4
prime.psc.riken.jp,14,9
biorxiv.org,12,2
nerdyturtlez.com,7,6
cn.bing.com,7,3
zenodo.org,2,2
