referrer,views_total,views_unique
systemsomicslab.github.io,1931,800
Google,228,82
github.com,185,35
Bing,89,52
chatgpt.com,24,12
chat.mistral.ai,14,1
claude.ai,9,1
zenodo.org,7,4
DuckDuckGo,7,3
nature.com,5,5
